driverId,grid,q_position,year,date,time,circuitRef,ds_points,ds_position,ds_wins,cs_points,cs_position,cs_wins,q1_ms,q2_ms,q3_ms,is_podium
16,22,17,2013,2013-10-13,06:00:00,suzuka,26.0,12.0,0.0,62.0,6.0,0.0,92890.0,,,0
818,17,18,2013,2013-10-13,06:00:00,suzuka,13.0,15.0,0.0,31.0,8.0,0.0,93357.0,,,0
817,16,16,2013,2013-10-13,06:00:00,suzuka,18.0,14.0,0.0,31.0,8.0,0.0,92804.0,92485.0,,0
813,15,15,2013,2013-10-13,06:00:00,suzuka,1.0,16.0,0.0,1.0,9.0,0.0,92875.0,92093.0,,0
822,13,13,2013,2013-10-13,06:00:00,suzuka,0.0,18.0,0.0,1.0,9.0,0.0,92613.0,92013.0,,0
819,20,20,2013,2013-10-13,06:00:00,suzuka,0.0,20.0,0.0,0.0,11.0,0.0,94556.0,,,0
823,19,21,2013,2013-10-13,06:00:00,suzuka,0.0,21.0,0.0,0.0,11.0,0.0,94879.0,,,0
820,18,19,2013,2013-10-13,06:00:00,suzuka,0.0,22.0,0.0,0.0,10.0,0.0,94320.0,,,0
824,21,22,2013,2013-10-13,06:00:00,suzuka,0.0,19.0,0.0,0.0,10.0,0.0,94958.0,,,0
1,2,2,2014,2014-10-05,06:00:00,suzuka,241.0,1.0,7.0,479.0,1.0,11.0,93611.0,92982.0,92703.0,1
3,1,1,2014,2014-10-05,06:00:00,suzuka,238.0,2.0,4.0,479.0,1.0,11.0,93671.0,92950.0,92506.0,1
20,9,9,2014,2014-10-05,06:00:00,suzuka,124.0,5.0,0.0,305.0,2.0,3.0,95517.0,94784.0,94432.0,1
817,6,6,2014,2014-10-05,06:00:00,suzuka,181.0,3.0,3.0,305.0,2.0,3.0,95593.0,94466.0,94075.0,0
18,8,8,2014,2014-10-05,06:00:00,suzuka,72.0,7.0,0.0,111.0,6.0,0.0,95150.0,94648.0,94317.0,0
825,7,7,2014,2014-10-05,06:00:00,suzuka,39.0,12.0,0.0,111.0,6.0,0.0,94930.0,94229.0,94242.0,0
822,3,3,2014,2014-10-05,06:00:00,suzuka,122.0,6.0,0.0,187.0,3.0,0.0,94301.0,93443.0,93128.0,0
13,4,4,2014,2014-10-05,06:00:00,suzuka,65.0,9.0,0.0,187.0,3.0,0.0,94483.0,93551.0,93527.0,0
807,13,14,2014,2014-10-05,06:00:00,suzuka,72.0,8.0,0.0,117.0,5.0,0.0,95000.0,95099.0,,0
815,11,12,2014,2014-10-05,06:00:00,suzuka,45.0,10.0,0.0,117.0,5.0,0.0,95439.0,95089.0,,0
818,20,11,2014,2014-10-05,06:00:00,suzuka,19.0,13.0,0.0,27.0,7.0,0.0,95155.0,94984.0,,0
826,12,13,2014,2014-10-05,06:00:00,suzuka,8.0,15.0,0.0,27.0,7.0,0.0,95210.0,95092.0,,0
8,10,10,2014,2014-10-05,06:00:00,suzuka,45.0,11.0,0.0,178.0,4.0,0.0,94984.0,94771.0,94548.0,0
4,5,5,2014,2014-10-05,06:00:00,suzuka,133.0,4.0,0.0,178.0,4.0,0.0,94497.0,93675.0,93740.0,0
821,15,16,2014,2014-10-05,06:00:00,suzuka,0.0,20.0,0.0,0.0,10.0,0.0,95308.0,95681.0,,0
16,14,15,2014,2014-10-05,06:00:00,suzuka,0.0,17.0,0.0,0.0,10.0,0.0,95736.0,95364.0,,0
154,16,18,2014,2014-10-05,06:00:00,suzuka,8.0,14.0,0.0,8.0,8.0,0.0,95984.0,,,0
813,22,17,2014,2014-10-05,06:00:00,suzuka,0.0,19.0,0.0,8.0,8.0,0.0,95917.0,,,0
828,17,19,2014,2014-10-05,06:00:00,suzuka,0.0,18.0,0.0,0.0,11.0,0.0,96813.0,,,0
155,19,21,2014,2014-10-05,06:00:00,suzuka,0.0,22.0,0.0,0.0,11.0,0.0,97015.0,,,0
820,21,22,2014,2014-10-05,06:00:00,suzuka,0.0,21.0,0.0,2.0,9.0,0.0,97481.0,,,0
824,18,20,2014,2014-10-05,06:00:00,suzuka,2.0,16.0,0.0,2.0,9.0,0.0,96943.0,,,0
1,2,2,2015,2015-09-27,05:00:00,suzuka,252.0,1.0,7.0,463.0,1.0,10.0,92844.0,92789.0,92660.0,1
3,1,1,2015,2015-09-27,05:00:00,suzuka,211.0,2.0,3.0,463.0,1.0,10.0,93015.0,92632.0,92584.0,1
20,4,4,2015,2015-09-27,05:00:00,suzuka,203.0,3.0,3.0,310.0,2.0,3.0,94431.0,93844.0,93245.0,1
8,6,6,2015,2015-09-27,05:00:00,suzuka,107.0,4.0,0.0,310.0,2.0,3.0,94171.0,93361.0,93347.0,0
822,3,3,2015,2015-09-27,05:00:00,suzuka,101.0,5.0,0.0,198.0,3.0,0.0,94326.0,93416.0,93024.0,0
13,5,5,2015,2015-09-27,05:00:00,suzuka,97.0,6.0,0.0,198.0,3.0,0.0,94744.0,93377.0,93337.0,0
807,13,11,2015,2015-09-27,05:00:00,suzuka,30.0,12.0,0.0,69.0,5.0,0.0,95328.0,94390.0,,0
815,9,9,2015,2015-09-27,05:00:00,suzuka,39.0,9.0,0.0,69.0,5.0,0.0,95001.0,94174.0,,0
154,8,8,2015,2015-09-27,05:00:00,suzuka,38.0,10.0,0.0,50.0,6.0,0.0,94398.0,94278.0,93967.0,0
813,11,13,2015,2015-09-27,05:00:00,suzuka,12.0,14.0,0.0,50.0,6.0,0.0,94796.0,94497.0,,0
830,17,15,2015,2015-09-27,05:00:00,suzuka,30.0,11.0,0.0,41.0,7.0,0.0,94522.0,,,0
832,10,12,2015,2015-09-27,05:00:00,suzuka,11.0,16.0,0.0,41.0,7.0,0.0,94873.0,94453.0,,0
4,12,14,2015,2015-09-27,05:00:00,suzuka,11.0,15.0,0.0,17.0,9.0,0.0,95467.0,94785.0,,0
18,14,16,2015,2015-09-27,05:00:00,suzuka,6.0,18.0,0.0,17.0,9.0,0.0,95664.0,,,0
826,20,10,2015,2015-09-27,05:00:00,suzuka,66.0,8.0,0.0,139.0,4.0,0.0,94646.0,94201.0,,0
817,7,7,2015,2015-09-27,05:00:00,suzuka,73.0,7.0,0.0,139.0,4.0,0.0,94399.0,94153.0,93497.0,0
828,15,17,2015,2015-09-27,05:00:00,suzuka,9.0,17.0,0.0,26.0,8.0,0.0,95673.0,,,0
831,16,18,2015,2015-09-27,05:00:00,suzuka,17.0,13.0,0.0,26.0,8.0,0.0,95760.0,,,0
834,19,20,2015,2015-09-27,05:00:00,suzuka,0.0,21.0,0.0,0.0,10.0,0.0,107114.0,,,0
829,18,19,2015,2015-09-27,05:00:00,suzuka,0.0,20.0,0.0,0.0,10.0,0.0,98783.0,,,0
3,1,1,2016,2016-10-09,05:00:00,suzuka,288.0,1.0,8.0,553.0,1.0,14.0,91858.0,90714.0,90647.0,1
1,2,2,2016,2016-10-09,05:00:00,suzuka,265.0,2.0,6.0,553.0,1.0,14.0,92218.0,91129.0,90660.0,1
830,3,5,2016,2016-10-09,05:00:00,suzuka,147.0,6.0,1.0,359.0,2.0,2.0,92487.0,91489.0,91178.0,1
817,4,6,2016,2016-10-09,05:00:00,suzuka,204.0,3.0,1.0,359.0,2.0,2.0,92538.0,91719.0,91240.0,0
20,6,4,2016,2016-10-09,05:00:00,suzuka,153.0,5.0,0.0,313.0,3.0,0.0,91659.0,91227.0,91028.0,0
8,8,3,2016,2016-10-09,05:00:00,suzuka,160.0,4.0,0.0,313.0,3.0,0.0,91674.0,91406.0,90949.0,0
815,5,7,2016,2016-10-09,05:00:00,suzuka,74.0,8.0,0.0,124.0,4.0,0.0,92682.0,92237.0,91961.0,0
807,9,9,2016,2016-10-09,05:00:00,suzuka,50.0,9.0,0.0,124.0,4.0,0.0,92448.0,92200.0,92142.0,0
13,12,12,2016,2016-10-09,05:00:00,suzuka,41.0,11.0,0.0,121.0,5.0,0.0,92562.0,92380.0,,0
822,11,11,2016,2016-10-09,05:00:00,suzuka,80.0,7.0,0.0,121.0,5.0,0.0,92383.0,92315.0,,0
154,7,8,2016,2016-10-09,05:00:00,suzuka,28.0,13.0,0.0,28.0,8.0,0.0,92458.0,92176.0,91961.0,0
821,10,10,2016,2016-10-09,05:00:00,suzuka,0.0,20.0,0.0,28.0,8.0,0.0,92620.0,92155.0,92547.0,0
835,16,16,2016,2016-10-09,05:00:00,suzuka,1.0,17.0,0.0,8.0,9.0,0.0,92796.0,92807.0,,0
825,17,18,2016,2016-10-09,05:00:00,suzuka,7.0,16.0,0.0,8.0,9.0,0.0,93023.0,,,0
826,13,13,2016,2016-10-09,05:00:00,suzuka,25.0,14.0,0.0,47.0,7.0,0.0,92645.0,92623.0,,0
832,14,14,2016,2016-10-09,05:00:00,suzuka,30.0,12.0,0.0,47.0,7.0,0.0,92789.0,92685.0,,0
828,18,19,2016,2016-10-09,05:00:00,suzuka,0.0,21.0,0.0,0.0,11.0,0.0,93222.0,,,0
831,19,20,2016,2016-10-09,05:00:00,suzuka,0.0,22.0,0.0,0.0,11.0,0.0,93332.0,,,0
4,15,15,2016,2016-10-09,05:00:00,suzuka,42.0,10.0,0.0,62.0,6.0,0.0,92819.0,92689.0,,0
18,22,17,2016,2016-10-09,05:00:00,suzuka,19.0,15.0,0.0,62.0,6.0,0.0,92851.0,,,0
839,20,21,2016,2016-10-09,05:00:00,suzuka,0.0,24.0,0.0,1.0,10.0,0.0,93353.0,,,0
836,21,22,2016,2016-10-09,05:00:00,suzuka,1.0,18.0,0.0,1.0,10.0,0.0,93561.0,,,0
1,1,1,2017,2017-10-08,05:00:00,suzuka,281.0,1.0,7.0,503.0,1.0,9.0,89047.0,87819.0,87319.0,1
822,6,2,2017,2017-10-08,05:00:00,suzuka,222.0,3.0,2.0,503.0,1.0,9.0,89332.0,88543.0,87651.0,0
830,4,5,2017,2017-10-08,05:00:00,suzuka,93.0,6.0,1.0,270.0,3.0,2.0,89181.0,88747.0,88332.0,1
817,3,4,2017,2017-10-08,05:00:00,suzuka,177.0,4.0,1.0,270.0,3.0,2.0,89475.0,88935.0,88306.0,1
8,10,6,2017,2017-10-08,05:00:00,suzuka,138.0,5.0,0.0,385.0,2.0,4.0,89163.0,89079.0,88498.0,0
20,2,3,2017,2017-10-08,05:00:00,suzuka,247.0,2.0,4.0,385.0,2.0,4.0,89352.0,88225.0,87791.0,0
839,5,7,2017,2017-10-08,05:00:00,suzuka,57.0,8.0,0.0,133.0,4.0,0.0,90115.0,89199.0,89111.0,0
815,7,8,2017,2017-10-08,05:00:00,suzuka,76.0,7.0,0.0,133.0,4.0,0.0,89696.0,89343.0,89260.0,0
825,12,13,2017,2017-10-08,05:00:00,suzuka,11.0,15.0,0.0,37.0,8.0,0.0,90774.0,89972.0,,0
154,13,16,2017,2017-10-08,05:00:00,suzuka,26.0,13.0,0.0,37.0,8.0,0.0,90849.0,,,0
13,8,9,2017,2017-10-08,05:00:00,suzuka,33.0,11.0,0.0,65.0,5.0,0.0,90352.0,89687.0,89480.0,0
840,15,18,2017,2017-10-08,05:00:00,suzuka,32.0,12.0,0.0,65.0,5.0,0.0,91409.0,,,0
4,20,10,2017,2017-10-08,05:00:00,suzuka,10.0,16.0,0.0,23.0,9.0,0.0,90525.0,89749.0,90687.0,0
838,9,11,2017,2017-10-08,05:00:00,suzuka,13.0,14.0,0.0,23.0,9.0,0.0,90654.0,89778.0,,0
835,18,14,2017,2017-10-08,05:00:00,suzuka,8.0,17.0,0.0,42.0,7.0,0.0,90516.0,90022.0,,0
807,11,12,2017,2017-10-08,05:00:00,suzuka,34.0,10.0,0.0,42.0,7.0,0.0,90252.0,89879.0,,0
842,14,17,2017,2017-10-08,05:00:00,suzuka,0.0,22.0,0.0,52.0,6.0,0.0,91317.0,,,0
832,19,15,2017,2017-10-08,05:00:00,suzuka,48.0,9.0,0.0,52.0,6.0,0.0,90565.0,90413.0,,0
836,17,20,2017,2017-10-08,05:00:00,suzuka,5.0,18.0,0.0,5.0,10.0,0.0,91885.0,,,0
828,16,19,2017,2017-10-08,05:00:00,suzuka,0.0,20.0,0.0,5.0,10.0,0.0,91597.0,,,0
1,1,1,2018,2018-10-07,05:10:00,suzuka,306.0,1.0,8.0,495.0,1.0,8.0,88702.0,88017.0,87760.0,1
822,2,2,2018,2018-10-07,05:10:00,suzuka,189.0,3.0,0.0,495.0,1.0,8.0,89297.0,87987.0,88059.0,1
830,3,3,2018,2018-10-07,05:10:00,suzuka,158.0,5.0,1.0,292.0,3.0,3.0,89480.0,88849.0,89057.0,1
817,15,15,2018,2018-10-07,05:10:00,suzuka,134.0,6.0,2.0,292.0,3.0,3.0,89806.0,,,0
8,4,4,2018,2018-10-07,05:10:00,suzuka,186.0,4.0,0.0,442.0,2.0,5.0,89631.0,88595.0,89521.0,0
20,8,9,2018,2018-10-07,05:10:00,suzuka,256.0,2.0,5.0,442.0,2.0,5.0,89049.0,88279.0,92192.0,0
815,9,10,2018,2018-10-07,05:10:00,suzuka,47.0,10.0,0.0,35.0,7.0,0.0,90247.0,89567.0,97229.0,0
839,11,8,2018,2018-10-07,05:10:00,suzuka,47.0,11.0,0.0,35.0,7.0,0.0,89899.0,89538.0,90126.0,0
154,5,5,2018,2018-10-07,05:10:00,suzuka,27.0,14.0,0.0,80.0,5.0,0.0,89724.0,89678.0,89761.0,0
825,12,12,2018,2018-10-07,05:10:00,suzuka,53.0,7.0,0.0,80.0,5.0,0.0,90219.0,90226.0,,0
832,13,13,2018,2018-10-07,05:10:00,suzuka,38.0,12.0,0.0,91.0,4.0,0.0,90236.0,90490.0,,0
807,16,16,2018,2018-10-07,05:10:00,suzuka,53.0,8.0,0.0,91.0,4.0,0.0,90361.0,,,0
842,7,7,2018,2018-10-07,05:10:00,suzuka,28.0,13.0,0.0,30.0,8.0,0.0,90137.0,89810.0,90093.0,0
843,6,6,2018,2018-10-07,05:10:00,suzuka,2.0,19.0,0.0,30.0,8.0,0.0,90248.0,89848.0,90023.0,0
828,20,20,2018,2018-10-07,05:10:00,suzuka,6.0,18.0,0.0,27.0,9.0,0.0,91213.0,,,0
844,10,11,2018,2018-10-07,05:10:00,suzuka,21.0,15.0,0.0,27.0,9.0,0.0,89706.0,89864.0,,0
4,18,18,2018,2018-10-07,05:10:00,suzuka,50.0,9.0,0.0,58.0,6.0,0.0,90573.0,,,0
838,19,19,2018,2018-10-07,05:10:00,suzuka,8.0,16.0,0.0,58.0,6.0,0.0,91041.0,,,0
845,17,17,2018,2018-10-07,05:10:00,suzuka,1.0,20.0,0.0,7.0,10.0,0.0,90372.0,,,0
840,14,14,2018,2018-10-07,05:10:00,suzuka,6.0,17.0,0.0,7.0,10.0,0.0,90317.0,90714.0,,0
822,3,3,2019,2019-10-13,05:10:00,suzuka,249.0,2.0,2.0,571.0,1.0,11.0,88896.0,87688.0,87293.0,1
1,4,4,2019,2019-10-13,05:10:00,suzuka,322.0,1.0,9.0,571.0,1.0,11.0,88735.0,87826.0,87302.0,1
20,1,1,2019,2019-10-13,05:10:00,suzuka,194.0,5.0,1.0,409.0,2.0,3.0,88988.0,88174.0,87064.0,1
844,2,2,2019,2019-10-13,05:10:00,suzuka,215.0,3.0,2.0,409.0,2.0,3.0,88405.0,88179.0,87253.0,0
848,6,6,2019,2019-10-13,05:10:00,suzuka,52.0,8.0,0.0,311.0,3.0,2.0,89351.0,88156.0,87851.0,0
830,5,5,2019,2019-10-13,05:10:00,suzuka,212.0,4.0,2.0,311.0,3.0,2.0,88754.0,88499.0,87851.0,0
832,7,7,2019,2019-10-13,05:10:00,suzuka,66.0,7.0,0.0,101.0,4.0,0.0,89018.0,88577.0,88304.0,0
846,8,8,2019,2019-10-13,05:10:00,suzuka,35.0,9.0,0.0,101.0,4.0,0.0,88873.0,88571.0,88464.0,0
842,9,9,2019,2019-10-13,05:10:00,suzuka,69.0,6.0,0.0,55.0,6.0,0.0,89411.0,88779.0,88836.0,0
826,14,14,2019,2019-10-13,05:10:00,suzuka,33.0,12.0,0.0,55.0,6.0,0.0,89723.0,89563.0,,0
815,17,17,2019,2019-10-13,05:10:00,suzuka,33.0,13.0,0.0,52.0,7.0,0.0,90344.0,,,0
840,12,12,2019,2019-10-13,05:10:00,suzuka,19.0,16.0,0.0,52.0,7.0,0.0,89594.0,89345.0,,0
8,13,13,2019,2019-10-13,05:10:00,suzuka,31.0,14.0,0.0,35.0,8.0,0.0,89636.0,89358.0,,0
841,11,11,2019,2019-10-13,05:10:00,suzuka,4.0,18.0,0.0,35.0,8.0,0.0,89604.0,89254.0,,0
154,10,10,2019,2019-10-13,05:10:00,suzuka,8.0,17.0,0.0,28.0,9.0,0.0,89572.0,89144.0,89341.0,0
825,19,19,2019,2019-10-13,05:10:00,suzuka,20.0,15.0,0.0,28.0,9.0,0.0,,,,0
847,18,18,2019,2019-10-13,05:10:00,suzuka,0.0,20.0,0.0,1.0,10.0,0.0,90364.0,,,0
9,0,20,2019,2019-10-13,05:10:00,suzuka,1.0,19.0,0.0,1.0,10.0,0.0,,,,0
817,16,16,2019,2019-10-13,05:10:00,suzuka,34.0,10.0,0.0,68.0,5.0,0.0,89822.0,,,0
807,15,15,2019,2019-10-13,05:10:00,suzuka,34.0,11.0,0.0,68.0,5.0,0.0,89619.0,90112.0,,0
830,1,1,2022,2022-10-09,05:00:00,suzuka,341.0,1.0,11.0,576.0,1.0,13.0,90224.0,90346.0,89304.0,1
815,4,4,2022,2022-10-09,05:00:00,suzuka,235.0,3.0,2.0,576.0,1.0,13.0,90622.0,89925.0,89709.0,1
844,2,2,2022,2022-10-09,05:00:00,suzuka,237.0,2.0,3.0,439.0,2.0,4.0,90402.0,90486.0,89314.0,1
832,3,3,2022,2022-10-09,05:00:00,suzuka,202.0,5.0,1.0,439.0,2.0,4.0,90336.0,90444.0,89361.0,0
839,5,5,2022,2022-10-09,05:00:00,suzuka,66.0,8.0,0.0,125.0,5.0,0.0,90696.0,90357.0,90165.0,0
4,7,7,2022,2022-10-09,05:00:00,suzuka,59.0,9.0,0.0,125.0,5.0,0.0,90603.0,90343.0,90322.0,0
1,6,6,2022,2022-10-09,05:00:00,suzuka,170.0,6.0,0.0,373.0,3.0,0.0,90906.0,90443.0,90261.0,0
847,8,8,2022,2022-10-09,05:00:00,suzuka,203.0,4.0,0.0,373.0,3.0,0.0,90865.0,90465.0,90389.0,0
20,9,9,2022,2022-10-09,05:00:00,suzuka,24.0,12.0,0.0,37.0,7.0,0.0,91256.0,90656.0,90554.0,0
840,19,19,2022,2022-10-09,05:00:00,suzuka,13.0,15.0,0.0,37.0,7.0,0.0,91419.0,,,0
849,20,20,2022,2022-10-09,05:00:00,suzuka,0.0,21.0,0.0,6.0,10.0,0.0,91511.0,,,0
848,16,16,2022,2022-10-09,05:00:00,suzuka,4.0,19.0,0.0,6.0,10.0,0.0,91311.0,,,0
846,10,10,2022,2022-10-09,05:00:00,suzuka,100.0,7.0,0.0,129.0,4.0,0.0,90881.0,90473.0,91003.0,0
817,11,11,2022,2022-10-09,05:00:00,suzuka,29.0,11.0,0.0,129.0,4.0,0.0,90880.0,90659.0,,0
852,13,13,2022,2022-10-09,05:00:00,suzuka,11.0,17.0,0.0,34.0,9.0,0.0,91130.0,90808.0,,0
842,17,17,2022,2022-10-09,05:00:00,suzuka,23.0,13.0,0.0,34.0,9.0,0.0,91322.0,,,0
825,18,18,2022,2022-10-09,05:00:00,suzuka,22.0,14.0,0.0,34.0,8.0,0.0,91352.0,,,0
854,15,15,2022,2022-10-09,05:00:00,suzuka,12.0,16.0,0.0,34.0,8.0,0.0,91152.0,91439.0,,0
822,12,12,2022,2022-10-09,05:00:00,suzuka,46.0,10.0,0.0,52.0,6.0,0.0,91226.0,90709.0,,0
855,14,14,2022,2022-10-09,05:00:00,suzuka,6.0,18.0,0.0,52.0,6.0,0.0,90894.0,90953.0,,0
30,1,1,2003,2003-05-18,,red_bull_ring,28.0,2.0,2.0,48.0,2.0,2.0,69150.0,,,1
22,5,5,2003,2003-05-18,,red_bull_ring,20.0,4.0,0.0,48.0,2.0,2.0,69784.0,,,1
8,2,2,2003,2003-05-18,,red_bull_ring,32.0,1.0,1.0,51.0,1.0,2.0,69189.0,,,1
14,14,14,2003,2003-05-18,,red_bull_ring,19.0,5.0,1.0,51.0,1.0,2.0,70893.0,,,0
18,7,7,2003,2003-05-18,,red_bull_ring,3.0,13.0,0.0,6.0,7.0,0.0,69935.0,,,0
35,12,12,2003,2003-05-18,,red_bull_ring,3.0,11.0,0.0,6.0,7.0,0.0,70618.0,,,0
23,10,10,2003,2003-05-18,,red_bull_ring,17.0,6.0,0.0,32.0,4.0,0.0,70279.0,,,0
31,3,3,2003,2003-05-18,,red_bull_ring,15.0,7.0,0.0,32.0,4.0,0.0,69391.0,,,0
17,17,17,2003,2003-05-18,,red_bull_ring,2.0,14.0,0.0,2.0,9.0,0.0,71662.0,,,0
42,8,8,2003,2003-05-18,,red_bull_ring,0.0,20.0,0.0,2.0,9.0,0.0,70045.0,,,0
15,6,6,2003,2003-05-18,,red_bull_ring,9.0,9.0,0.0,34.0,3.0,0.0,69890.0,,,0
4,19,19,2003,2003-05-18,,red_bull_ring,25.0,3.0,0.0,34.0,3.0,0.0,80113.0,,,0
43,13,13,2003,2003-05-18,,red_bull_ring,3.0,12.0,0.0,3.0,8.0,0.0,70834.0,,,0
44,11,11,2003,2003-05-18,,red_bull_ring,0.0,17.0,0.0,3.0,8.0,0.0,70402.0,,,0
52,16,16,2003,2003-05-18,,red_bull_ring,1.0,16.0,0.0,11.0,5.0,1.0,71505.0,,,0
21,9,9,2003,2003-05-18,,red_bull_ring,10.0,8.0,1.0,11.0,5.0,1.0,70105.0,,,0
51,18,18,2003,2003-05-18,,red_bull_ring,0.0,19.0,0.0,0.0,10.0,0.0,74508.0,,,0
50,20,20,2003,2003-05-18,,red_bull_ring,0.0,18.0,0.0,0.0,10.0,0.0,,,,0
2,4,4,2003,2003-05-18,,red_bull_ring,1.0,15.0,0.0,8.0,6.0,0.0,69725.0,,,0
49,15,15,2003,2003-05-18,,red_bull_ring,7.0,10.0,0.0,8.0,6.0,0.0,71307.0,,,0
57,3,3,1998,1998-07-26,,red_bull_ring,56.0,1.0,4.0,86.0,1.0,5.0,90517.0,,,1
14,14,14,1998,1998-07-26,,red_bull_ring,30.0,3.0,1.0,86.0,1.0,5.0,92399.0,,,1
30,4,4,1998,1998-07-26,,red_bull_ring,54.0,2.0,4.0,83.0,2.0,4.0,90551.0,,,1
56,8,8,1998,1998-07-26,,red_bull_ring,29.0,4.0,0.0,83.0,2.0,4.0,91651.0,,,0
23,9,9,1998,1998-07-26,,red_bull_ring,1.0,13.0,0.0,1.0,8.0,0.0,91917.0,,,0
71,15,15,1998,1998-07-26,,red_bull_ring,0.0,17.0,0.0,1.0,8.0,0.0,92718.0,,,0
35,11,11,1998,1998-07-26,,red_bull_ring,11.0,7.0,0.0,19.0,4.0,0.0,92083.0,,,0
49,7,7,1998,1998-07-26,,red_bull_ring,8.0,8.0,0.0,19.0,4.0,0.0,91515.0,,,0
65,18,18,1998,1998-07-26,,red_bull_ring,1.0,12.0,0.0,4.0,7.0,0.0,93205.0,,,0
55,2,2,1998,1998-07-26,,red_bull_ring,3.0,11.0,0.0,4.0,7.0,0.0,90317.0,,,0
25,17,17,1998,1998-07-26,,red_bull_ring,17.0,5.0,0.0,32.0,3.0,0.0,93185.0,,,0
21,1,1,1998,1998-07-26,,red_bull_ring,15.0,6.0,0.0,32.0,3.0,0.0,89598.0,,,0
15,16,16,1998,1998-07-26,,red_bull_ring,0.0,22.0,0.0,0.0,11.0,0.0,92906.0,,,0
44,10,10,1998,1998-07-26,,red_bull_ring,0.0,20.0,0.0,0.0,11.0,0.0,92081.0,,,0
75,21,21,1998,1998-07-26,,red_bull_ring,0.0,16.0,0.0,0.0,9.0,0.0,94536.0,,,0
74,19,19,1998,1998-07-26,,red_bull_ring,0.0,19.0,0.0,0.0,9.0,0.0,93399.0,,,0
73,22,22,1998,1998-07-26,,red_bull_ring,0.0,18.0,0.0,0.0,10.0,0.0,94910.0,,,0
68,20,20,1998,1998-07-26,,red_bull_ring,0.0,21.0,0.0,0.0,10.0,0.0,94090.0,,,0
50,12,12,1998,1998-07-26,,red_bull_ring,0.0,23.0,0.0,5.0,5.0,0.0,92099.0,,,0
22,5,5,1998,1998-07-26,,red_bull_ring,4.0,9.0,0.0,5.0,5.0,0.0,91005.0,,,0
64,13,13,1998,1998-07-26,,red_bull_ring,1.0,14.0,0.0,4.0,6.0,0.0,92206.0,,,0
63,6,6,1998,1998-07-26,,red_bull_ring,3.0,10.0,0.0,4.0,6.0,0.0,91028.0,,,0
3,3,3,2014,2014-06-22,12:00:00,red_bull_ring,140.0,1.0,2.0,258.0,1.0,6.0,69695.0,68974.0,68944.0,1
1,9,9,2014,2014-06-22,12:00:00,red_bull_ring,118.0,2.0,4.0,258.0,1.0,6.0,69514.0,69092.0,,1
822,2,2,2014,2014-06-22,12:00:00,red_bull_ring,40.0,8.0,0.0,58.0,6.0,0.0,70356.0,69096.0,68846.0,1
13,1,1,2014,2014-06-22,12:00:00,red_bull_ring,18.0,11.0,0.0,58.0,6.0,0.0,70292.0,69239.0,68759.0,0
4,4,4,2014,2014-06-22,12:00:00,red_bull_ring,69.0,4.0,0.0,87.0,3.0,0.0,70405.0,69479.0,69285.0,0
8,8,8,2014,2014-06-22,12:00:00,red_bull_ring,18.0,12.0,0.0,87.0,3.0,0.0,70285.0,69657.0,70795.0,0
815,15,11,2014,2014-06-22,12:00:00,red_bull_ring,20.0,10.0,0.0,77.0,4.0,0.0,70124.0,69754.0,,0
807,10,10,2014,2014-06-22,12:00:00,red_bull_ring,57.0,6.0,0.0,77.0,4.0,0.0,70389.0,69624.0,,0
825,6,6,2014,2014-06-22,12:00:00,red_bull_ring,23.0,9.0,0.0,66.0,5.0,0.0,70081.0,69473.0,69515.0,0
18,11,12,2014,2014-06-22,12:00:00,red_bull_ring,43.0,7.0,0.0,66.0,5.0,0.0,70252.0,69780.0,,0
817,5,5,2014,2014-06-22,12:00:00,red_bull_ring,79.0,3.0,1.0,139.0,2.0,1.0,70395.0,69638.0,69466.0,0
20,12,13,2014,2014-06-22,12:00:00,red_bull_ring,60.0,5.0,0.0,139.0,2.0,1.0,70630.0,69801.0,,0
813,13,14,2014,2014-06-22,12:00:00,red_bull_ring,0.0,22.0,0.0,8.0,8.0,0.0,70821.0,69939.0,,0
154,22,16,2014,2014-06-22,12:00:00,red_bull_ring,8.0,13.0,0.0,8.0,8.0,0.0,70461.0,70642.0,,0
16,16,17,2014,2014-06-22,12:00:00,red_bull_ring,0.0,17.0,0.0,0.0,10.0,0.0,70825.0,,,0
821,17,18,2014,2014-06-22,12:00:00,red_bull_ring,0.0,19.0,0.0,0.0,10.0,0.0,71349.0,,,0
824,18,19,2014,2014-06-22,12:00:00,red_bull_ring,2.0,16.0,0.0,2.0,9.0,0.0,71412.0,,,0
820,21,21,2014,2014-06-22,12:00:00,red_bull_ring,0.0,20.0,0.0,2.0,9.0,0.0,71775.0,,,0
155,19,20,2014,2014-06-22,12:00:00,red_bull_ring,0.0,21.0,0.0,0.0,11.0,0.0,71673.0,,,0
828,20,22,2014,2014-06-22,12:00:00,red_bull_ring,0.0,18.0,0.0,0.0,11.0,0.0,72673.0,,,0
818,14,15,2014,2014-06-22,12:00:00,red_bull_ring,8.0,14.0,0.0,12.0,7.0,0.0,70161.0,70073.0,,0
826,7,7,2014,2014-06-22,12:00:00,red_bull_ring,4.0,15.0,0.0,12.0,7.0,0.0,69678.0,69490.0,69619.0,0
3,2,2,2015,2015-06-21,12:00:00,red_bull_ring,134.0,2.0,2.0,285.0,1.0,6.0,70976.0,68634.0,68655.0,1
